utp_id;cd_mun;nm_mun
211;4114104;4114104
587;4116059;4116059
587;4104501;4104501
587;4115804;4115804
587;4126355;4126355
587;4121257;4121257
587;4125704;4125704
587;4110953;4110953
624;4127957;4127957
624;4117909;4117909
624;4115358;4115358
624;4102000;4102000
624;4127403;4127403
234;4109500;4109500
234;4118204;4118204
235;4100608;4100608
235;4124202;4124202
235;4116505;4116505
235;4118402;4118402
235;4115903;4115903
242;4118501;4118501
242;4109658;4109658
242;4115309;4115309
242;4117602;4117602
242;4106456;4106456
242;4128708;4128708
242;4114401;4114401
242;4105706;4105706
264;4110706;4110706
264;4119905;4119905
264;4127007;4127007
264;4120101;4120101
264;4110508;4110508
264;4111407;4111407
264;4110102;4110102
264;4108957;4108957
264;4104659;4104659
264;4125100;4125100
264;4117701;4117701
264;4107736;4107736
264;4125605;4125605
264;4101309;4101309
212;4119954;4119954
212;4115705;4115705
153;4120358;4120358
153;4124400;4124400
153;4102604;4102604
153;4103156;4103156
735;4117305;4117305
735;4121703;4121703
735;4127106;4127106
735;4110078;4110078
735;4104402;4104402
340;4127700;4127700
340;4117453;4117453
340;4125753;4125753
340;4107157;4107157
340;4125456;4125456
353;4110607;4110607
353;4117206;4117206
353;4107256;4107256
353;4126801;4126801
353;4128625;4128625
353;4100707;4100707
353;4114708;4114708
353;4103479;4103479
353;4127908;4127908
353;4108320;4108320
353;4125357;4125357
353;4106605;4106605
353;4118907;4118907
353;4128104;4128104
353;4111555;4111555
353;4103370;4103370
353;4115101;4115101
353;4126900;4126900
353;4105607;4105607
353;4128807;4128807
353;4100509;4100509
353;4107520;4107520
353;4118857;4118857
353;4109906;4109906
354;4108502;4108502
354;4106803;4106803
354;4118600;4118600
354;4102901;4102901
354;4121505;4121505
354;4122008;4122008
354;4120309;4120309
354;4128203;4128203
354;4118709;4118709
354;4113908;4113908
24;4201406;4201406
24;4201950;4201950
24;4205191;4205191
160;4208203;4208203
160;4203204;4203204
160;4202008;4202008
160;4212809;4212809
160;4212502;4212502
160;4211306;4211306
46;4201703;4201703
46;4202206;4202206
46;4213203;4213203
46;4215109;4215109
46;4205902;4205902
46;4201257;4201257
46;4207106;4207106
46;4207502;4207502
46;4210001;4210001
46;4202404;4202404
46;4205159;4205159
46;4214706;4214706
46;4218202;4218202
55;4202701;4202701
55;4206306;4206306
55;4202909;4202909
426;4210704;4210704
426;4209706;4209706
426;4203006;4203006
426;4214409;4214409
426;4203154;4203154
426;4218251;4218251
70;4202131;4202131
70;4218301;4218301
70;4207908;4207908
70;4203808;4203808
70;4213609;4213609
73;4203907;4203907
73;4219853;4219853
73;4211801;4211801
88;4206652;4206652
88;4211405;4211405
88;4217758;4217758
88;4211454;4211454
88;4204350;4204350
88;4213153;4213153
88;4218855;4218855
88;4217550;4217550
88;4200556;4200556
88;4204103;4204103
88;4211876;4211876
88;4204202;4204202
480;4207809;4207809
480;4204004;4204004
480;4207700;4207700
480;4200754;4200754
480;4201273;4201273
480;4219176;4219176
480;4204301;4204301
480;4213906;4213906
480;4212601;4212601
480;4209854;4209854
480;4208609;4208609
96;4207007;4207007
96;4218350;4218350
96;4209607;4209607
96;4211603;4211603
96;4217600;4217600
96;4210407;4210407
96;4204608;4204608
96;4211207;4211207
96;4211256;4211256
96;4210803;4210803
96;4205456;4205456
96;4220000;4220000
96;4219002;4219002
96;4204251;4204251
495;4204806;4204806
495;4213351;4213351
495;4216057;4216057
495;4216800;4216800
495;4215505;4215505
495;4205555;4205555
110;4216602;4216602
110;4218004;4218004
110;4216305;4216305
110;4215901;4215901
110;4200705;4200705
110;4206009;4206009
110;4201208;4201208
110;4214300;4214300
110;4211504;4211504
110;4215703;4215703
110;4210209;4210209
110;4205704;4205704
110;4200903;4200903
110;4202305;4202305
110;4205407;4205407
110;4217253;4217253
110;4200606;4200606
110;4201109;4201109
110;4209805;4209805
110;4203709;4203709
110;4212304;4212304
110;4211900;4211900
127;4217006;4217006
127;4202800;4202800
127;4201505;4201505
127;4215604;4215604
127;4207304;4207304
127;4206108;4206108
127;4214904;4214904
127;4217105;4217105
127;4207205;4207205
164;4213500;4213500
164;4208302;4208302
164;4202453;4202453
551;4212403;4212403
551;4218400;4218400
551;4211702;4211702
551;4208807;4208807
551;4215455;4215455
178;4202107;4202107
178;4210605;4210605
178;4206504;4206504
178;4216354;4216354
178;4204509;4204509
178;4208906;4208906
178;4217402;4217402
183;4205209;4205209
183;4209201;4209201
183;4206702;4206702
183;4210035;4210035
183;4206801;4206801
183;4209003;4209003
186;4205803;4205803
186;4202057;4202057
186;4209102;4209102
186;4201307;4201307
186;4216206;4216206
186;4208450;4208450
191;4203402;4203402
191;4209300;4209300
191;4215059;4215059
191;4218954;4218954
191;4203253;4203253
191;4204558;4204558
191;4213302;4213302
191;4201000;4201000
191;4204178;4204178
191;4202438;4202438
191;4211892;4211892
204;4211108;4211108
204;4210308;4210308
204;4212205;4212205
204;4208104;4208104
204;4210100;4210100
NOVA14;4207858;4207858
NOVA14;4215356;4215356
NOVA14;4203501;4203501
NOVA14;4211652;4211652
NOVA14;4200101;4200101
NOVA14;4207684;4207684
NOVA14;4208955;4208955
NOVA14;4216909;4216909
NOVA14;4202537;4202537
NOVA14;4215695;4215695
NOVA14;4216107;4216107
NOVA14;4205605;4205605
NOVA14;4212007;4212007
NOVA14;4209177;4209177
NOVA14;4215752;4215752
NOVA14;4204459;4204459
NOVA14;4205431;4205431
NOVA14;4211850;4211850
NOVA14;4205175;4205175
229;4211751;4211751
229;4212056;4212056
304;4204756;4204756
304;4212908;4212908
304;4212106;4212106
304;4200507;4200507
304;3507902;3507902
304;3554706;3554706
304;4216008;4216008
304;4217303;4217303
259;4207601;4207601
259;4213104;4213104
285;4209508;4209508
285;4217808;4217808
285;4214805;4214805
285;4215307;4215307
285;4214003;4214003
285;4219358;4219358
285;4214508;4214508
285;4219408;4219408
285;4202859;4202859
285;4214607;4214607
285;4200200;4200200
285;4212700;4212700
285;4205100;4205100
285;4215679;4215679
285;4206900;4206900
285;4209151;4209151
285;4207403;4207403
285;4219200;4219200
285;4201802;4201802
285;4214102;4214102
285;4210852;4210852
285;4201901;4201901
285;4213708;4213708
285;4208500;4208500
285;4204194;4204194
285;4218608;4218608
285;4200309;4200309
285;4209904;4209904
303;4215802;4215802
303;4215000;4215000
303;4203303;4203303
272;4212254;4212254
272;4216404;4216404
272;4213807;4213807
706;4218905;4218905
706;4202503;4202503
706;4202602;4202602
706;4216503;4216503
714;4202156;4202156
714;4204707;4204707
714;4206603;4206603
714;4217956;4217956
714;4216255;4216255
714;4205357;4205357
714;4215075;4215075
714;4212239;4212239
714;4205001;4205001
714;4207650;4207650
714;4202081;4202081
714;4206405;4206405
714;4207759;4207759
714;4215687;4215687
714;4202578;4202578
714;4218756;4218756
714;4200804;4200804
714;4203105;4203105
714;4217154;4217154
714;4216701;4216701
714;4204905;4204905
714;4208401;4208401
714;4214151;4214151
714;4217204;4217204
714;4215554;4215554
714;4210902;4210902
714;4210506;4210506
714;4202099;4202099
714;4211009;4211009
714;4215208;4215208
327;4218103;4218103
327;4202073;4202073
327;4217709;4217709
327;4215653;4215653
327;4208708;4208708
327;4218806;4218806
346;4209409;4209409
346;4218707;4218707
346;4203956;4203956
346;4206207;4206207
346;4212650;4212650
756;4200408;4200408
756;4217907;4217907
756;4219309;4219309
756;4207577;4207577
756;4202875;4202875
756;4219150;4219150
756;4213005;4213005
756;4200051;4200051
756;4215406;4215406
756;4203600;4203600
756;4206751;4206751
756;4218509;4218509
756;4210050;4210050
756;4204152;4204152
756;4205506;4205506
756;4201604;4201604
756;4211058;4211058
762;4219606;4219606
762;4219705;4219705
762;4205308;4205308
762;4208005;4208005
762;4212270;4212270
762;4219507;4219507
762;4209458;4209458
762;4219101;4219101
762;4217501;4217501
762;4204400;4204400
762;4214201;4214201
762;4210555;4210555
762;4213401;4213401
762;4201653;4201653
372;4300406;4300406
372;4311759;4311759
33;4304358;4304358
33;4300034;4300034
33;4309654;4309654
33;4301602;4301602
33;4306601;4306601
43;4308607;4308607
43;4314548;4314548
43;4312385;4312385
43;4317251;4317251
43;4302105;4302105
43;4304804;4304804
502;4306908;4306908
502;4313953;4313953
502;4306502;4306502
502;4312252;4312252
502;4302709;4302709
427;4311502;4311502
427;4302808;4302808
427;4323457;4323457
427;4317004;4317004
429;4313391;4313391
429;4322533;4322533
429;4303004;4303004
429;4314027;4314027
429;4304200;4304200
429;4305132;4305132
429;4300109;4300109
709;4306056;4306056
709;4300851;4300851
709;4320552;4320552
709;4318804;4318804
709;4322327;4322327
709;4305447;4305447
709;4300638;4300638
709;4321105;4321105
709;4301909;4301909
709;4311981;4311981
709;4320354;4320354
709;4305173;4305173
709;4303509;4303509
709;4301750;4301750
72;4323804;4323804
72;4304630;4304630
72;4321832;4321832
72;4301057;4301057
72;4310652;4310652
72;4304713;4304713
72;4311775;4311775
72;4321436;4321436
454;4309951;4309951
454;4316436;4316436
454;4317756;4317756
454;4312674;4312674
454;4312658;4312658
454;4307054;4307054
454;4304705;4304705
454;4314779;4314779
454;4305850;4305850
454;4300471;4300471
454;4321469;4321469
84;4313359;4313359
84;4300802;4300802
84;4313086;4313086
84;4308201;4308201
84;4319000;4319000
84;4305108;4305108
84;4307906;4307906
84;4310439;4310439
90;4304671;4304671
90;4313656;4313656
90;4305454;4305454
90;4301636;4301636
491;4306106;4306106
491;4302238;4302238
503;4308706;4308706
503;4301552;4301552
503;4310702;4310702
503;4312005;4312005
503;4306130;4306130
503;4303806;4303806
503;4320602;4320602
503;4314134;4314134
503;4311908;4311908
503;4301925;4301925
503;4322905;4322905
503;4307005;4307005
503;4321634;4321634
503;4302055;4302055
503;4305116;4305116
503;4314787;4314787
503;4301701;4301701
503;4304853;4304853
503;4310900;4310900
503;4300901;4300901
503;4319703;4319703
NOVA21;4322541;4322541
NOVA21;4300570;4300570
NOVA21;4308102;4308102
513;4320206;4320206
513;4307302;4307302
513;4306072;4306072
513;4315909;4315909
513;4313805;4313805
513;4321329;4321329
513;4323101;4323101
513;4308508;4308508
513;4314456;4314456
513;4314498;4314498
513;4310504;4310504
513;4301859;4301859
513;4312302;4312302
513;4323705;4323705
513;4300646;4300646
513;4303400;4303400
513;4313441;4313441
513;4323507;4323507
513;4306320;4306320
513;4321402;4321402
115;4306973;4306973
115;4320503;4320503
115;4305371;4305371
115;4308250;4308250
115;4307559;4307559
115;4310462;4310462
115;4308904;4308904
115;4315313;4315313
115;4305975;4305975
69;4313201;4313201
69;4309100;4309100
69;4304408;4304408
69;4315750;4315750
69;4303608;4303608
69;4318200;4318200
69;4321709;4321709
522;4312757;4312757
522;4318051;4318051
522;4315800;4315800
522;4322855;4322855
522;4304697;4304697
522;4300703;4300703
522;4305587;4305587
522;4322558;4322558
522;4313003;4313003
522;4306759;4306759
522;4312609;4312609
522;4310579;4310579
522;4322350;4322350
522;4319711;4319711
522;4306809;4306809
522;4304903;4304903
522;4312351;4312351
522;4306452;4306452
522;4315453;4315453
522;4305504;4305504
522;4323408;4323408
522;4310306;4310306
522;4320404;4320404
522;4303558;4303558
522;4306304;4306304
522;4309407;4309407
522;4305934;4305934
532;3116407;3116407
532;4308458;4308458
532;4305603;4305603
532;4310009;4310009
532;4315354;4315354
532;3112406;3112406
532;3129707;3129707
532;4320305;4320305
532;3165107;3165107
535;4310207;4310207
535;4300208;4300208
535;4305009;4305009
535;4301503;4301503
535;4313334;4313334
535;4314308;4314308
535;4302584;4302584
535;4313904;4313904
535;4305702;4305702
535;4316709;4316709
535;4311155;4311155
535;4305871;4305871
535;4302220;4302220
144;4310603;4310603
144;4311718;4311718
192;4317558;4317558
192;4303202;4303202
192;4304622;4304622
192;4300059;4300059
192;4311304;4311304
192;4312625;4312625
192;4309803;4309803
192;4301800;4301800
192;4313607;4313607
192;4318424;4318424
192;4316733;4316733
192;4318606;4318606
192;4322186;4322186
192;4308854;4308854
192;4311700;4311700
192;4312203;4312203
192;4317954;4317954
192;4316600;4316600
193;4311403;4311403
193;4304614;4304614
193;4312054;4312054
193;4308433;4308433
193;4301008;4301008
193;4316758;4316758
193;4307807;4307807
193;4302402;4302402
193;4321626;4321626
193;4315156;4315156
193;4320453;4320453
193;4306205;4306205
193;4308078;4308078
193;4305835;4305835
596;4319356;4319356
596;4304689;4304689
596;4312401;4312401
596;4319505;4319505
596;4301651;4301651
596;4316501;4316501
NOVA13;4316956;4316956
NOVA13;4314423;4314423
NOVA13;4318481;4318481
NOVA13;4312476;4312476
NOVA13;4311627;4311627
NOVA13;4315149;4315149
NOVA13;4311643;4311643
NOVA1;4312500;4312500
NOVA1;4321352;4321352
NOVA1;4302659;4302659
NOVA1;4314035;4314035
NOVA1;4319752;4319752
NOVA1;4302352;4302352
NOVA1;4309555;4309555
NOVA1;4318614;4318614
NOVA1;4314753;4314753
NOVA1;4322251;4322251
NOVA1;4311791;4311791
607;4309126;4309126
607;4306957;4306957
607;4316105;4316105
607;4321857;4321857
607;4307203;4307203
607;4300505;4300505
607;4321956;4321956
607;4315552;4315552
607;4314704;4314704
607;4308052;4308052
607;4312708;4312708
611;4312807;4312807
611;4313300;4313300
611;4309258;4309258
611;4323606;4323606
611;4318440;4318440
611;4309902;4309902
611;4304952;4304952
611;4300661;4300661
611;4307864;4307864
611;4312906;4312906
611;4314001;4314001
228;4310801;4310801
228;4318705;4318705
228;4303905;4303905
228;4306403;4306403
228;4313409;4313409
228;4314803;4314803
228;4307609;4307609
343;4321600;4321600
343;4310330;4310330
343;4313508;4313508
330;4317608;4317608
330;4321204;4321204
330;4316006;4316006
330;4314050;4314050
330;4310108;4310108
240;4323358;4323358
240;4320909;4320909
240;4311809;4311809
240;4314100;4314100
240;4312138;4312138
251;4304663;4304663
251;4314407;4314407
251;4301073;4301073
250;4314506;4314506
250;4304507;4304507
250;4314605;4314605
250;4314209;4314209
250;4312450;4312450
250;4305124;4305124
267;4307708;4307708
267;4304606;4304606
267;4313375;4313375
267;4309209;4309209
267;4323002;4323002
267;4320008;4320008
267;4306767;4306767
267;4303103;4303103
267;4309050;4309050
267;4314902;4314902
267;4300604;4300604
267;4301107;4301107
267;4309308;4309308
672;4316402;4316402
672;4302907;4302907
293;4322525;4322525
293;4308805;4308805
293;4315701;4315701
293;4314076;4314076
293;4320677;4320677
293;4309571;4309571
293;4316808;4316808
293;4322707;4322707
497;4319406;4319406
497;4319125;4319125
497;4316907;4316907
497;4307104;4307104
497;4301305;4301305
497;4310538;4310538
497;4320651;4320651
497;4306379;4306379
497;4321493;4321493
687;4319307;4319307
687;4315008;4315008
687;4304309;4304309
687;4320578;4320578
687;4309001;4309001
687;4322301;4322301
687;4309506;4309506
687;4303707;4303707
687;4317202;4317202
687;4320321;4320321
687;4300307;4300307
687;4317905;4317905
130;4317301;4317301
130;4305439;4305439
691;4318101;4318101
691;4304655;4304655
691;4313037;4313037
691;4317400;4317400
691;4310553;4310553
691;4322376;4322376
691;4319802;4319802
691;4311106;4311106
691;4312104;4312104
299;4306932;4306932
299;4317509;4317509
299;4307831;4307831
306;4316972;4316972
306;4318309;4318309
711;4319372;4319372
711;4314555;4314555
711;4318903;4318903
711;4316303;4316303
711;4303301;4303301
711;4315958;4315958
711;4317707;4317707
711;4302501;4302501
711;4319158;4319158
711;4319208;4319208
711;4322343;4322343
711;4323754;4323754
711;4316477;4316477
711;4305207;4305207
711;4312179;4312179
711;4306353;4306353
717;4308409;4308409
717;4315503;4315503
717;4319604;4319604
320;4313060;4313060
320;4300877;4300877
320;4319901;4319901
622;4316204;4316204
622;4311429;4311429
622;4319364;4319364
622;4306924;4306924
622;4316428;4316428
622;4310850;4310850
622;4318457;4318457
622;4301958;4301958
622;4313706;4313706
622;4305157;4305157
622;4311601;4311601
622;4312955;4312955
622;4313466;4313466
622;4313490;4313490
622;4302154;4302154
622;4305801;4305801
622;4320107;4320107
622;4305306;4305306
678;4320263;4320263
678;4320701;4320701
678;4301206;4301206
678;4311254;4311254
678;4311239;4311239
678;4309753;4309753
678;4310876;4310876
678;4314472;4314472
678;4314068;4314068
678;4307815;4307815
678;4322152;4322152
678;4316451;4316451
505;4301404;4301404
505;4309159;4309159
505;4302006;4302006
505;4320800;4320800
505;4311270;4311270
505;4300554;4300554
505;4321006;4321006
505;4318465;4318465
505;4304101;4304101
505;4312427;4312427
505;4308300;4308300
505;4315131;4315131
505;4307500;4307500
505;4315206;4315206
505;4323200;4323200
338;4320859;4320859
338;4321303;4321303
338;4314159;4314159
338;4323770;4323770
338;4310363;4310363
338;4302253;4302253
338;4321451;4321451
342;4321501;4321501
342;4306551;4306551
342;4312443;4312443
342;4321667;4321667
342;4311734;4311734
527;4306007;4306007
527;4306734;4306734
527;4321808;4321808
527;4318499;4318499
527;4309605;4309605
527;4322103;4322103
527;4313425;4313425
527;4310405;4310405
527;4300455;4300455
441;4320230;4320230
441;4307450;4307450
441;4319109;4319109
441;4309704;4309704
441;4313011;4313011
441;4302600;4302600
441;4304002;4304002
441;4319737;4319737
441;4321907;4321907
441;4306429;4306429
441;4305405;4305405
441;4302378;4302378
441;4315404;4315404
441;4317806;4317806
441;4310413;4310413
441;4302204;4302204
441;4305900;4305900
441;4321477;4321477
89;4322004;4322004
89;4305355;4305355
89;4318408;4318408
562;4310751;4310751
562;4311205;4311205
562;4306700;4306700
562;4313102;4313102
562;4318432;4318432
562;4311130;4311130
562;4308003;4308003
562;4322202;4322202
562;4315321;4315321
750;4307401;4307401
750;4322509;4322509
750;4318622;4318622
750;4312617;4312617
750;4314464;4314464
750;4303673;4303673
750;4302303;4302303
750;4312377;4312377
750;4311122;4311122
359;4322608;4322608
359;4302451;4302451
359;4312153;4312153
754;4322806;4322806
754;4323309;4323309
754;4315172;4315172
754;4305959;4305959
380;5001243;5001243
380;5000609;5000609
386;5001003;5001003
386;5007802;5007802
18;5001102;5001102
18;5000708;5000708
18;5005608;5005608
18;5003488;5003488
408;5000807;5000807
408;5002308;5002308
408;5001904;5001904
408;5007554;5007554
414;5002209;5002209
414;5002159;5002159
434;5002605;5002605
434;5003900;5003900
67;5007109;5007109
67;5007505;5007505
67;5008008;5008008
67;5003108;5003108
67;5002704;5002704
458;5212253;5212253
458;5201504;5201504
458;5211305;5211305
458;5002902;5002902
458;5204300;5204300
458;5210802;5210802
466;5002951;5002951
466;5006275;5006275
138;5003207;5003207
138;5005202;5005202
486;5007406;5007406
486;5007935;5007935
486;5006408;5006408
486;5000252;5000252
486;5003306;5003306
103;5008404;5008404
103;5003801;5003801
103;5002407;5002407
103;5003702;5003702
103;5005251;5005251
103;5004502;5004502
179;5005806;5005806
179;5005004;5005004
179;5004106;5004106
580;5007901;5007901
580;5005400;5005400
534;5003751;5003751
534;5007950;5007950
534;5004304;5004304
534;5005681;5005681
534;5007703;5007703
534;5004809;5004809
604;5004007;5004007
604;5004601;5004601
604;5005103;5005103
604;5005152;5005152
604;5006259;5006259
604;5005707;5005707
609;5007976;5007976
609;5000856;5000856
609;5002001;5002001
609;5006200;5006200
609;5004700;5004700
609;5003454;5003454
629;3114550;3114550
629;5006309;5006309
629;5004403;5004403
148;5006606;5006606
148;5000906;5000906
652;5006903;5006903
652;5002803;5002803
666;5007208;5007208
666;5003504;5003504
666;5006002;5006002
701;5001508;5001508
701;5004908;5004908
701;5007695;5007695
701;5007307;5007307
344;5000203;5000203
344;3523008;3523008
344;3537404;3537404
344;3511003;3511003
344;3502101;3502101
344;5008305;5008305
612;5106281;5106281
612;5106174;5106174
612;5100201;5100201
612;5102603;5102603
612;5106257;5106257
374;5106299;5106299
374;5108956;5108956
374;5100805;5100805
374;5106158;5106158
374;5100250;5100250
374;5102793;5102793
9;5101209;5101209
9;5106703;5106703
9;5100607;5100607
9;5100300;5100300
9;5100409;5100409
9;5219407;5219407
30;5106000;5106000
30;5100508;5100508
30;5107263;5107263
30;5101308;5101308
30;5108857;5108857
394;5103254;5103254
394;5101407;5101407
37;5201702;5201702
37;5203401;5203401
37;5103908;5103908
37;5101803;5101803
37;5106653;5106653
37;5101001;5101001
428;5106828;5106828
428;5106851;5106851
428;5102504;5102504
428;5101258;5101258
428;5105622;5105622
428;5107107;5107107
428;5107156;5107156
428;5107206;5107206
428;5107750;5107750
428;5103437;5103437
428;5103957;5103957
428;5105234;5105234
442;5101902;5101902
442;5107875;5107875
442;5102637;5102637
784;5107065;5107065
784;5101852;5101852
784;5107180;5107180
784;5102702;5102702
464;5103007;5103007
464;5105903;5105903
464;5107701;5107701
464;5106455;5106455
464;5102678;5102678
464;5106208;5106208
474;5104559;5104559
474;5105580;5105580
474;5106190;5106190
474;5106216;5106216
474;5103205;5103205
98;5106109;5106109
98;5108402;5108402
98;5104906;5104906
98;5101605;5101605
98;5103403;5103403
98;5107800;5107800
98;5100102;5100102
498;5108907;5108907
498;5107305;5107305
498;5103502;5103502
585;5105606;5105606
585;5104104;5104104
585;5106422;5106422
585;5108808;5108808
585;5106265;5106265
585;5108055;5108055
174;5107404;5107404
174;5104807;5104807
174;5103601;5103601
174;5105200;5105200
561;5102850;5102850
561;5105150;5105150
564;5103379;5103379
564;5105176;5105176
572;5107768;5107768
572;5105259;5105259
572;5106224;5106224
572;5108006;5108006
630;5106307;5106307
630;5107792;5107792
647;5104500;5104500
647;5105002;5105002
647;5103809;5103809
647;5106182;5106182
647;5106752;5106752
647;5103361;5103361
647;5108352;5108352
782;5107354;5107354
782;5106778;5106778
782;5103353;5103353
782;5107743;5107743
782;5102694;5102694
660;5108105;5108105
660;5107008;5107008
660;5107040;5107040
289;5107602;5107602
289;5106372;5106372
289;5107297;5107297
289;5104203;5104203
289;5104609;5104609
695;5106315;5106315
695;5100359;5100359
695;5107883;5107883
695;5107859;5107859
324;5103700;5103700
324;5103056;5103056
324;5107909;5107909
324;5107248;5107248
324;5108303;5108303
725;5104526;5104526
725;5104542;5104542
725;5107925;5107925
725;5101837;5101837
725;5108501;5108501
725;5106240;5106240
651;5106802;5106802
651;5107941;5107941
651;5106273;5106273
729;5107958;5107958
729;5103452;5103452
729;5101704;5101704
729;5106232;5106232
641;5217302;5217302
641;5200308;5200308
641;5205802;5205802
641;5200100;5200100
378;5200605;5200605
378;5220009;5220009
11;5200803;5200803
11;5220686;5220686
11;5207907;5207907
398;5212956;5212956
398;5219258;5219258
398;5203807;5203807
398;5202502;5202502
341;5203104;5203104
341;5107198;5107198
341;5108204;5108204
62;5218789;5218789
62;5212907;5212907
62;5204508;5204508
396;5204904;5204904
396;5213509;5213509
396;1702406;1702406
396;1705607;1705607
81;5214804;5214804
81;5208509;5208509
81;5205109;5205109
81;3100104;3100104
81;3123502;3123502
81;5206909;5206909
81;5221304;5221304
81;5215504;5215504
81;5206602;5206602
81;5201207;5201207
86;5218607;5218607
86;5205406;5205406
86;5211800;5211800
86;5218706;5218706
86;5209606;5209606
86;5209291;5209291
86;5214705;5214705
86;5205000;5205000
86;5220280;5220280
86;5221700;5221700
86;5219357;5219357
86;5218904;5218904
86;5211206;5211206
86;5213855;5213855
489;5204953;5204953
489;5209457;5209457
489;5206404;5206404
489;5219704;5219704
489;5221577;5221577
489;5216908;5216908
129;5211701;5211701
129;5222054;5222054
129;5209952;5209952
129;5207352;5207352
129;5207402;5207402
116;5222302;5222302
116;5203203;5203203
116;5208608;5208608
117;5208400;5208400
117;5203609;5203609
117;5219100;5219100
117;5221197;5221197
117;5203302;5203302
117;5201801;5201801
117;5219738;5219738
117;5205208;5205208
117;5220454;5220454
117;5209200;5209200
117;5208806;5208806
117;5210000;5210000
117;5204557;5204557
117;5200050;5200050
117;5201405;5201405
117;5214507;5214507
117;5215009;5215009
117;5208707;5208707
117;5203559;5203559
117;5221403;5221403
117;5209705;5209705
536;5210109;5210109
536;5204805;5204805
710;5219902;5219902
710;5205455;5205455
710;5221502;5221502
710;5213905;5213905
710;5202809;5202809
710;5204607;5204607
710;5210562;5210562
710;5211008;5211008
710;5215405;5215405
710;5210604;5210604
710;5215900;5215900
710;5207808;5207808
710;5202601;5202601
710;5212055;5212055
710;5211602;5211602
710;5203939;5203939
710;5216403;5216403
710;5205703;5205703
710;5201603;5201603
710;5221007;5221007
710;5213400;5213400
710;5210406;5210406
710;5219506;5219506
710;5200852;5200852
710;5208905;5208905
710;5215702;5215702
710;5201306;5201306
710;5214408;5214408
710;5211404;5211404
710;5206800;5206800
710;5204201;5204201
710;5200159;5200159
710;5220058;5220058
710;5216809;5216809
710;5219001;5219001
710;5204854;5204854
710;5220108;5220108
171;3169604;3169604
171;5211503;5211503
171;3115805;3115805
171;3103751;3103751
171;5204250;5204250
171;3109808;3109808
171;3111804;3111804
555;5211909;5211909
555;5216452;5216452
555;5220504;5220504
555;5204409;5204409
555;5201454;5201454
588;5213087;5213087
588;5204656;5204656
588;5205521;5205521
590;5213103;5213103
590;5207253;5207253
590;5218102;5218102
422;5205901;5205901
422;5200506;5200506
422;5200209;5200209
422;5203906;5203906
422;5212105;5212105
422;5209101;5209101
422;5203500;5203500
422;5216007;5216007
422;5213806;5213806
601;5214838;5214838
601;5214002;5214002
601;5207535;5207535
601;5202155;5202155
601;5103106;5103106
640;5218391;5218391
640;5217104;5217104
640;5206503;5206503
640;5217708;5217708
640;5221908;5221908
640;5206305;5206305
640;5212600;5212600
640;5220264;5220264
537;5215652;5215652
537;5207105;5207105
537;5212204;5212204
537;5210208;5210208
537;5202353;5202353
537;5212006;5212006
537;5210307;5210307
537;5217203;5217203
537;5215207;5215207
537;5207600;5207600
537;5200902;5200902
537;5213707;5213707
642;5215306;5215306
642;5217401;5217401
642;5219209;5219209
642;5208152;5208152
642;5212303;5212303
642;5221809;5221809
642;5220603;5220603
642;5222005;5222005
642;5215801;5215801
642;5201108;5201108
648;5200829;5200829
648;5208103;5208103
648;5214101;5214101
648;5207501;5207501
648;5219605;5219605
648;5218003;5218003
648;5212808;5212808
648;5213772;5213772
648;5221452;5221452
654;5206701;5206701
654;5220702;5220702
654;5214903;5214903
654;5203962;5203962
654;5221080;5221080
654;5209408;5209408
654;5218300;5218300
654;5212709;5212709
654;5209903;5209903
277;5204102;5204102
277;5218508;5218508
277;5209937;5209937
277;5209150;5209150
287;5218805;5218805
287;5213756;5213756
680;5213004;5213004
680;5219712;5219712
680;5205059;5205059
680;5221551;5221551
680;5200134;5200134
680;5219308;5219308
680;5218052;5218052
694;5219803;5219803
694;5208301;5208301
713;5220207;5220207
713;5214051;5214051
713;5215256;5215256
713;5203575;5203575
746;5209804;5209804
746;5214879;5214879
746;5214861;5214861
746;5200555;5200555
746;5204706;5204706
746;5210901;5210901
746;5221601;5221601
746;5210158;5210158
746;5219456;5219456
746;5220157;5220157
53;5213053;5213053
53;5205497;5205497
53;5219753;5219753
53;5200258;5200258
53;5221858;5221858
53;5300108;5300108
53;5215231;5215231
53;5208004;5208004
53;5205513;5205513
53;5200175;5200175
53;5217609;5217609
53;5212501;5212501
53;5215603;5215603
